id,branch,train_mask,test_mask
1436,EEE,True,False
1437,CSE,True,False
1438,EEE,True,False
1439,EEE,True,False
1440,ECE,True,False
1441,,False,True
1442,EEE,True,False
1443,EEE,True,False
1444,,False,True
1445,EEE,True,False
1446,EEE,True,False
1447,EEE,True,False
1448,CSE,True,False
1449,CSE,True,False
1450,,False,True
1451,ECE,True,False
1452,EEE,True,False
1453,ECE,True,False
1454,,False,True
1455,CSE,True,False
1456,ECE,True,False
1457,CSE,True,False
1458,EEE,True,False
1459,CSE,True,False
1460,,False,True
1461,ECE,True,False
1462,EEE,True,False
1463,EEE,True,False
1464,EEE,True,False
1465,EEE,True,False
1466,EEE,True,False
1467,,False,True
1468,EEE,True,False
1469,,False,True
1470,,False,True
1471,EEE,True,False
1472,ECE,True,False
1473,EEE,True,False
1474,EEE,True,False
1475,CSE,True,False
1476,,False,True
1477,CSE,True,False
1478,ECE,True,False
1479,,False,True
1480,,False,True
1481,ECE,True,False
1482,,False,True
1483,EEE,True,False
1484,,False,True
1485,ECE,True,False
1486,,False,True
1487,ECE,True,False
1488,EEE,True,False
1489,EEE,True,False
1490,CSE,True,False
1491,,False,True
1492,EEE,True,False
1493,,False,True
1494,,False,True
1495,ECE,True,False
1496,ECE,True,False
1497,,False,True
1498,EEE,True,False
1499,CSE,True,False
1500,EEE,True,False
1501,ECE,True,False
1502,ECE,True,False
1503,ECE,True,False
1504,EEE,True,False
1505,CSE,True,False
1506,EEE,True,False
1507,,False,True
1508,CSE,True,False
1509,CSE,True,False
1510,EEE,True,False
1511,CSE,True,False
1512,ECE,True,False
1513,CSE,True,False
1514,CSE,True,False
1515,ECE,True,False
1516,CSE,True,False
1517,ECE,True,False
1518,,False,True
1519,,False,True
1520,,False,True
1521,EEE,True,False
1522,CSE,True,False
1523,,False,True
1524,CSE,True,False
1525,EEE,True,False
1526,CSE,True,False
1527,EEE,True,False
1528,,False,True
1529,EEE,True,False
1530,CSE,True,False
1531,EEE,True,False
1532,ECE,True,False
1533,ECE,True,False
1534,CSE,True,False
1535,ECE,True,False
1536,EEE,True,False
1537,CSE,True,False
1538,EEE,True,False
1539,CSE,True,False
1540,CSE,True,False
1541,ECE,True,False
1542,,False,True
1543,EEE,True,False
1544,ECE,True,False
1545,EEE,True,False
1546,ECE,True,False
1547,ECE,True,False
1548,CSE,True,False
1549,ECE,True,False
1550,CSE,True,False
1551,,False,True
1552,EEE,True,False
1553,EEE,True,False
1554,CSE,True,False
1555,ECE,True,False
1556,EEE,True,False
1557,,False,True
1558,ECE,True,False
1559,EEE,True,False
1560,ECE,True,False
1561,,False,True
1562,ECE,True,False
1563,CSE,True,False
1564,CSE,True,False
1565,CSE,True,False
1566,EEE,True,False
1567,ECE,True,False
1568,ECE,True,False
1569,EEE,True,False
1570,EEE,True,False
1571,,False,True
1572,ECE,True,False
1573,ECE,True,False
1574,ECE,True,False
1575,,False,True
1576,,False,True
1577,EEE,True,False
1578,,False,True
1579,,False,True
1580,EEE,True,False
1581,EEE,True,False
1582,ECE,True,False
1583,ECE,True,False
1584,EEE,True,False
1585,CSE,True,False
1586,CSE,True,False
1587,ECE,True,False
1588,ECE,True,False
1589,CSE,True,False
1590,ECE,True,False
1591,EEE,True,False
1592,ECE,True,False
1593,,False,True
1594,ECE,True,False
1595,EEE,True,False
1596,ECE,True,False
1597,EEE,True,False
1598,,False,True
1599,ECE,True,False
1600,,False,True
1601,CSE,True,False
1602,EEE,True,False
1603,,False,True
1604,EEE,True,False
1605,EEE,True,False
1606,ECE,True,False
1607,EEE,True,False
1608,,False,True
1609,EEE,True,False
1610,EEE,True,False
1611,ECE,True,False
1612,EEE,True,False
1613,ECE,True,False
1614,EEE,True,False
1615,ECE,True,False
1616,ECE,True,False
1617,EEE,True,False
1618,,False,True
1619,EEE,True,False
1620,CSE,True,False
1621,ECE,True,False
1622,ECE,True,False
1623,ECE,True,False
1624,EEE,True,False
1625,ECE,True,False
1626,ECE,True,False
1627,ECE,True,False
1628,,False,True
1629,EEE,True,False
1630,,False,True
1631,EEE,True,False
1632,CSE,True,False
1633,ECE,True,False
1634,EEE,True,False
1635,,False,True
1636,ECE,True,False
1637,CSE,True,False
1638,ECE,True,False
1639,ECE,True,False
1640,ECE,True,False
1641,ECE,True,False
1642,ECE,True,False
1643,CSE,True,False
1644,ECE,True,False
1645,ECE,True,False
1646,EEE,True,False
1647,,False,True
1648,,False,True
1649,ECE,True,False
1650,ECE,True,False
1651,,False,True
1652,ECE,True,False
1653,,False,True
1654,EEE,True,False
1655,CSE,True,False
1656,ECE,True,False
1657,ECE,True,False
1658,CSE,True,False
1659,CSE,True,False
1660,CSE,True,False
1661,,False,True
1662,ECE,True,False
1663,EEE,True,False
1664,ECE,True,False
1665,EEE,True,False
1666,,False,True
1667,EEE,True,False
1668,,False,True
1669,CSE,True,False
1670,,False,True
1671,,False,True
1672,,False,True
1673,CSE,True,False
1674,EEE,True,False
1675,EEE,True,False
1676,ECE,True,False
1677,ECE,True,False
1678,EEE,True,False
1679,EEE,True,False
1680,EEE,True,False
1681,,False,True
1682,EEE,True,False
1683,ECE,True,False
1684,CSE,True,False
1685,ECE,True,False
1686,ECE,True,False
1687,CSE,True,False
1688,,False,True
1689,ECE,True,False
1690,CSE,True,False
1691,EEE,True,False
1692,,False,True
1693,ECE,True,False
1694,ECE,True,False
1695,EEE,True,False
1696,ECE,True,False
1697,EEE,True,False
1698,CSE,True,False
1699,EEE,True,False
1700,CSE,True,False
1701,ECE,True,False
1702,EEE,True,False
1703,CSE,True,False
1704,EEE,True,False
1705,ECE,True,False
1706,,False,True
1707,EEE,True,False
1708,ECE,True,False
1709,ECE,True,False
1710,CSE,True,False
1711,CSE,True,False
1712,CSE,True,False
1713,,False,True
1714,ECE,True,False
1715,ECE,True,False
1716,EEE,True,False
1717,,False,True
1718,ECE,True,False
1719,CSE,True,False
1720,ECE,True,False
1721,ECE,True,False
1722,ECE,True,False
1723,EEE,True,False
1724,ECE,True,False
1725,,False,True
1726,ECE,True,False
1727,EEE,True,False
1728,ECE,True,False
1729,EEE,True,False
1730,CSE,True,False
1731,CSE,True,False
1732,ECE,True,False
1733,,False,True
1734,EEE,True,False
1735,ECE,True,False
1736,EEE,True,False
1737,EEE,True,False
1738,ECE,True,False
1739,CSE,True,False
1740,EEE,True,False
1741,CSE,True,False
1742,EEE,True,False
1743,EEE,True,False
1744,ECE,True,False
1745,CSE,True,False
1746,EEE,True,False
1747,ECE,True,False
1748,ECE,True,False
1749,ECE,True,False
1750,EEE,True,False
1751,CSE,True,False
1752,CSE,True,False
1753,,False,True
1754,ECE,True,False
1755,CSE,True,False
1756,ECE,True,False
1757,ECE,True,False
1758,,False,True
1759,ECE,True,False
1760,,False,True
1761,EEE,True,False
1762,ECE,True,False
1763,,False,True
1764,EEE,True,False
1765,ECE,True,False
1766,ECE,True,False
1767,ECE,True,False
1768,EEE,True,False
1769,,False,True
1770,EEE,True,False
1771,ECE,True,False
1772,,False,True
1773,,False,True
1774,CSE,True,False
1775,EEE,True,False
1776,EEE,True,False
1777,EEE,True,False
1778,EEE,True,False
1779,,False,True
1780,,False,True
1781,ECE,True,False
1782,ECE,True,False
1783,,False,True
1784,,False,True
1785,EEE,True,False
1786,EEE,True,False
1787,CSE,True,False
1788,CSE,True,False
1789,ECE,True,False
1790,,False,True
1791,,False,True
1792,CSE,True,False
1793,EEE,True,False
1794,ECE,True,False
1795,ECE,True,False
1796,ECE,True,False
1797,ECE,True,False
1798,,False,True
1799,CSE,True,False
1800,ECE,True,False
1801,ECE,True,False
1802,CSE,True,False
1803,,False,True
1804,ECE,True,False
1805,CSE,True,False
1806,,False,True
1807,EEE,True,False
1808,ECE,True,False
1809,,False,True
1810,ECE,True,False
1811,CSE,True,False
1812,ECE,True,False
1813,CSE,True,False
1814,,False,True
1815,ECE,True,False
1816,,False,True
1817,CSE,True,False
1818,EEE,True,False
1819,ECE,True,False
1820,ECE,True,False
1821,CSE,True,False
1822,ECE,True,False
1823,EEE,True,False
1824,,False,True
1825,ECE,True,False
1826,ECE,True,False
1827,CSE,True,False
1828,,False,True
1829,ECE,True,False
1830,CSE,True,False
1831,ECE,True,False
1832,EEE,True,False
1833,CSE,True,False
1834,,False,True
1835,ECE,True,False
1836,ECE,True,False
1837,EEE,True,False
1838,CSE,True,False
1839,ECE,True,False
1840,ECE,True,False
1841,,False,True
1842,EEE,True,False
1843,ECE,True,False
1844,,False,True
1845,ECE,True,False
1846,EEE,True,False
1847,CSE,True,False
1848,CSE,True,False
1849,ECE,True,False
1850,EEE,True,False
1851,CSE,True,False
1852,ECE,True,False
1853,CSE,True,False
1854,ECE,True,False
1855,CSE,True,False
1856,,False,True
1857,ECE,True,False
1858,EEE,True,False
1859,ECE,True,False
1860,EEE,True,False
1861,EEE,True,False
1862,,False,True
1863,,False,True
1864,ECE,True,False
1865,,False,True
1866,EEE,True,False
1867,,False,True
1868,EEE,True,False
1869,EEE,True,False
1870,ECE,True,False
1871,EEE,True,False
1872,CSE,True,False
1873,CSE,True,False
1874,ECE,True,False
1875,ECE,True,False
1876,EEE,True,False
1877,CSE,True,False
1878,CSE,True,False
1879,CSE,True,False
1880,CSE,True,False
1881,EEE,True,False
1882,EEE,True,False
1883,CSE,True,False
1884,EEE,True,False
1885,ECE,True,False
1886,CSE,True,False
1887,EEE,True,False
1888,,False,True
1889,ECE,True,False
1890,EEE,True,False
1891,EEE,True,False
1892,ECE,True,False
1893,,False,True
1894,EEE,True,False
1895,,False,True
1896,ECE,True,False
1897,CSE,True,False
1898,,False,True
1899,CSE,True,False
1900,ECE,True,False
1901,CSE,True,False
1902,EEE,True,False
1903,ECE,True,False
1904,,False,True
1905,EEE,True,False
1906,,False,True
1907,EEE,True,False
1908,ECE,True,False
1909,,False,True
1910,EEE,True,False
1911,,False,True
1912,ECE,True,False
1913,CSE,True,False
1914,ECE,True,False
1915,CSE,True,False
1916,EEE,True,False
1917,,False,True
1918,ECE,True,False
1919,ECE,True,False
1920,EEE,True,False
1921,EEE,True,False
1922,CSE,True,False
1923,EEE,True,False
1924,EEE,True,False
1925,EEE,True,False
1926,ECE,True,False
1927,ECE,True,False
1928,EEE,True,False
1929,ECE,True,False
1930,,False,True
1931,CSE,True,False
1932,EEE,True,False
1933,EEE,True,False
1934,ECE,True,False
1935,CSE,True,False
1936,ECE,True,False
1937,EEE,True,False
1938,EEE,True,False
1939,CSE,True,False
1940,,False,True
1941,,False,True
1942,,False,True
1943,EEE,True,False
1944,,False,True
1945,ECE,True,False
1946,,False,True
1947,ECE,True,False
1948,EEE,True,False
1949,EEE,True,False
1950,CSE,True,False
1951,EEE,True,False
1952,EEE,True,False
1953,,False,True
1954,ECE,True,False
1955,ECE,True,False
1956,CSE,True,False
1957,EEE,True,False
1958,CSE,True,False
1959,CSE,True,False
1960,CSE,True,False
1961,ECE,True,False
1962,,False,True
1963,ECE,True,False
1964,ECE,True,False
1965,,False,True
1966,ECE,True,False
1967,ECE,True,False
1968,EEE,True,False
1969,ECE,True,False
1970,ECE,True,False
1971,EEE,True,False
1972,ECE,True,False
1973,,False,True
1974,ECE,True,False
1975,ECE,True,False
1976,ECE,True,False
1977,,False,True
1978,ECE,True,False
1979,,False,True
1980,EEE,True,False
1981,ECE,True,False
1982,ECE,True,False
1983,EEE,True,False
1984,CSE,True,False
1985,EEE,True,False
1986,,False,True
1987,ECE,True,False
1988,,False,True
1989,CSE,True,False
1990,ECE,True,False
1991,EEE,True,False
1992,EEE,True,False
1993,ECE,True,False
1994,EEE,True,False
1995,,False,True
1996,EEE,True,False
1997,EEE,True,False
1998,ECE,True,False
1999,ECE,True,False
2000,CSE,True,False
2001,EEE,True,False
2002,EEE,True,False
2003,EEE,True,False
2004,,False,True
2005,,False,True
2006,ECE,True,False
2007,,False,True
2008,,False,True
2009,,False,True
2010,,False,True
2011,ECE,True,False
2012,CSE,True,False
2013,CSE,True,False
2014,CSE,True,False
2015,EEE,True,False
2016,CSE,True,False
2017,EEE,True,False
2018,ECE,True,False
2019,ECE,True,False
2020,ECE,True,False
2021,EEE,True,False
2022,EEE,True,False
2023,EEE,True,False
2024,,False,True
2025,,False,True
2026,EEE,True,False
2027,,False,True
2028,,False,True
2029,CSE,True,False
2030,EEE,True,False
2031,ECE,True,False
2032,,False,True
2033,ECE,True,False
2034,,False,True
2035,EEE,True,False
2036,EEE,True,False
2037,,False,True
2038,,False,True
2039,,False,True
2040,EEE,True,False
2041,ECE,True,False
2042,CSE,True,False
2043,ECE,True,False
2044,,False,True
2045,ECE,True,False
2046,ECE,True,False
2047,CSE,True,False
2048,ECE,True,False
2049,ECE,True,False
2050,,False,True
2051,,False,True
2052,EEE,True,False
2053,ECE,True,False
2054,EEE,True,False
2055,ECE,True,False
2056,EEE,True,False
2057,ECE,True,False
2058,,False,True
2059,CSE,True,False
2060,EEE,True,False
2061,ECE,True,False
2062,EEE,True,False
2063,EEE,True,False
2064,ECE,True,False
2065,EEE,True,False
2066,EEE,True,False
2067,CSE,True,False
2068,ECE,True,False
2069,EEE,True,False
2070,,False,True
2071,CSE,True,False
2072,,False,True
2073,,False,True
2074,ECE,True,False
2075,,False,True
2076,CSE,True,False
2077,CSE,True,False
2078,ECE,True,False
2079,EEE,True,False
2080,ECE,True,False
2081,EEE,True,False
2082,ECE,True,False
2083,CSE,True,False
2084,,False,True
2085,ECE,True,False
2086,,False,True
2087,CSE,True,False
2088,EEE,True,False
2089,ECE,True,False
2090,ECE,True,False
2091,EEE,True,False
2092,CSE,True,False
2093,ECE,True,False
2094,ECE,True,False
2095,,False,True
2096,,False,True
2097,,False,True
2098,EEE,True,False
2099,CSE,True,False
2100,CSE,True,False
2101,,False,True
2102,EEE,True,False
2103,ECE,True,False
2104,ECE,True,False
2105,CSE,True,False
2106,ECE,True,False
2107,ECE,True,False
2108,ECE,True,False
2109,CSE,True,False
2110,ECE,True,False
2111,EEE,True,False
2112,CSE,True,False
2113,EEE,True,False
2114,EEE,True,False
2115,EEE,True,False
2116,EEE,True,False
2117,EEE,True,False
2118,,False,True
2119,EEE,True,False
2120,EEE,True,False
2121,EEE,True,False
2122,EEE,True,False
2123,ECE,True,False
2124,EEE,True,False
2125,EEE,True,False
2126,CSE,True,False
2127,EEE,True,False
2128,EEE,True,False
2129,EEE,True,False
2130,EEE,True,False
2131,ECE,True,False
2132,EEE,True,False
2133,CSE,True,False
2134,,False,True
2135,ECE,True,False
2136,ECE,True,False
2137,,False,True
2138,CSE,True,False
2139,,False,True
2140,ECE,True,False
2141,ECE,True,False
2142,ECE,True,False
2143,EEE,True,False
2144,ECE,True,False
2145,ECE,True,False
2146,,False,True
2147,,False,True
2148,EEE,True,False
2149,CSE,True,False
2150,CSE,True,False
2151,CSE,True,False
2152,EEE,True,False
2153,ECE,True,False
2154,EEE,True,False
2155,CSE,True,False
2156,ECE,True,False
2157,CSE,True,False
2158,,False,True
2159,EEE,True,False
2160,ECE,True,False
2161,ECE,True,False
2162,ECE,True,False
2163,CSE,True,False
2164,EEE,True,False
2165,EEE,True,False
2166,ECE,True,False
2167,CSE,True,False
2168,,False,True
2169,,False,True
2170,EEE,True,False
2171,EEE,True,False
2172,ECE,True,False
2173,,False,True
2174,CSE,True,False
2175,EEE,True,False
2176,,False,True
2177,CSE,True,False
2178,,False,True
2179,ECE,True,False
2180,EEE,True,False
2181,EEE,True,False
2182,CSE,True,False
2183,,False,True
2184,CSE,True,False
2185,,False,True
2186,ECE,True,False
2187,ECE,True,False
2188,EEE,True,False
2189,ECE,True,False
2190,EEE,True,False
2191,,False,True
2192,ECE,True,False
2193,ECE,True,False
2194,EEE,True,False
2195,EEE,True,False
2196,EEE,True,False
2197,CSE,True,False
2198,CSE,True,False
2199,,False,True
2200,EEE,True,False
2201,ECE,True,False
2202,CSE,True,False
2203,,False,True
2204,,False,True
2205,CSE,True,False
2206,ECE,True,False
2207,,False,True
2208,ECE,True,False
2209,CSE,True,False
2210,ECE,True,False
2211,ECE,True,False
2212,ECE,True,False
2213,,False,True
2214,,False,True
2215,EEE,True,False
2216,EEE,True,False
2217,EEE,True,False
2218,EEE,True,False
2219,ECE,True,False
2220,,False,True
2221,EEE,True,False
2222,ECE,True,False
2223,ECE,True,False
2224,,False,True
2225,ECE,True,False
2226,ECE,True,False
2227,EEE,True,False
2228,EEE,True,False
2229,ECE,True,False
2230,CSE,True,False
2231,ECE,True,False
2232,EEE,True,False
2233,CSE,True,False
2234,,False,True
2235,,False,True
2236,,False,True
2237,EEE,True,False
2238,CSE,True,False
2239,CSE,True,False
2240,ECE,True,False
2241,ECE,True,False
2242,ECE,True,False
2243,CSE,True,False
2244,ECE,True,False
2245,EEE,True,False
2246,ECE,True,False
2247,EEE,True,False
2248,CSE,True,False
2249,,False,True
2250,EEE,True,False
2251,,False,True
2252,EEE,True,False
2253,EEE,True,False
2254,,False,True
2255,ECE,True,False
2256,EEE,True,False
2257,ECE,True,False
2258,EEE,True,False
2259,,False,True
2260,EEE,True,False
2261,EEE,True,False
2262,EEE,True,False
2263,ECE,True,False
2264,,False,True
2265,,False,True
2266,EEE,True,False
2267,CSE,True,False
2268,EEE,True,False
2269,,False,True
2270,CSE,True,False
2271,,False,True
2272,,False,True
2273,ECE,True,False
2274,ECE,True,False
2275,CSE,True,False
2276,,False,True
2277,EEE,True,False
2278,EEE,True,False
2279,ECE,True,False
2280,CSE,True,False
2281,CSE,True,False
2282,,False,True
2283,EEE,True,False
2284,ECE,True,False
2285,,False,True
2286,EEE,True,False
2287,EEE,True,False
2288,CSE,True,False
2289,EEE,True,False
2290,ECE,True,False
2291,ECE,True,False
2292,,False,True
2293,ECE,True,False
2294,,False,True
2295,CSE,True,False
2296,,False,True
2297,CSE,True,False
2298,ECE,True,False
2299,ECE,True,False
2300,CSE,True,False
2301,EEE,True,False
2302,CSE,True,False
2303,EEE,True,False
2304,ECE,True,False
2305,,False,True
2306,EEE,True,False
2307,,False,True
2308,EEE,True,False
2309,ECE,True,False
2310,ECE,True,False
2311,EEE,True,False
2312,EEE,True,False
2313,EEE,True,False
2314,,False,True
2315,EEE,True,False
2316,ECE,True,False
2317,EEE,True,False
2318,CSE,True,False
2319,EEE,True,False
2320,EEE,True,False
2321,EEE,True,False
2322,EEE,True,False
2323,ECE,True,False
2324,,False,True
2325,EEE,True,False
2326,ECE,True,False
2327,ECE,True,False
2328,ECE,True,False
2329,EEE,True,False
2330,,False,True
2331,ECE,True,False
2332,EEE,True,False
2333,CSE,True,False
2334,ECE,True,False
2335,EEE,True,False
2336,EEE,True,False
2337,EEE,True,False
2338,CSE,True,False
2339,EEE,True,False
2340,EEE,True,False
2341,EEE,True,False
2342,EEE,True,False
2343,ECE,True,False
2344,ECE,True,False
2345,EEE,True,False
2346,EEE,True,False
2347,EEE,True,False
2348,ECE,True,False
2349,ECE,True,False
2350,EEE,True,False
2351,ECE,True,False
2352,ECE,True,False
2353,ECE,True,False
2354,EEE,True,False
2355,EEE,True,False
2356,ECE,True,False
2357,ECE,True,False
2358,ECE,True,False
2359,CSE,True,False
2360,ECE,True,False
2361,EEE,True,False
2362,ECE,True,False
2363,EEE,True,False
2364,EEE,True,False
2365,CSE,True,False
2366,EEE,True,False
2367,,False,True
2368,CSE,True,False
2369,ECE,True,False
2370,EEE,True,False
2371,ECE,True,False
2372,ECE,True,False
2373,ECE,True,False
